id,File,Class,UF,Comarca,Date
56933.0,VAC1011128_1.txt,0.0,acre,,2016-04-11
56934.0,VAC0755686_1.txt,0.0,acre,senador guiomard,
56935.0,VAC0690233_1.txt,1.0,paraná,terra boa,2015-04-07
56936.0,VAC0953874_1.txt,0.0,paraná,maringá,
56937.0,VAC0406513_2.txt,0.0,bahia,,2015-04-07
56938.0,VAC0902034_1.txt,0.0,são paulo,são josé dos campos,2015-03-05
56939.0,VAC0558733_1.txt,0.0,santa catarina,timbó,2015-04-28
56940.0,VAC0878391_1.txt,0.0,paraná,telêmaco borba,2014-08-26
56941.0,VAC0526260_1.txt,0.0,bahia,,2013-04-18
56942.0,VAC1020958_1.txt,0.0,,,2016-06-09
56943.0,VAC0942237_1.txt,0.0,mato grosso do sul,,2015-07-02
56944.0,VAC0987313_1.txt,0.0,são paulo,matão,2016-01-15
56945.0,VAC0918525_1.txt,0.0,,,
56946.0,VAC1008363_1.txt,0.0,rio de janeiro,,
56947.0,VAC0010230_1.txt,0.0,,,
56948.0,VAC0987826_1.txt,0.0,paraná,astorga,2015-12-04
56949.0,VAC0896761_1.txt,0.0,,,2015-05-09
56950.0,VAC0950183_1.txt,0.0,rio grande do norte,,2015-06-23
56951.0,VAC0752688_1.txt,0.0,,,2015-02-02
56952.0,VAC0748820_2.txt,1.0,,,
56953.0,VAC0964567_1.txt,1.0,,,2015-09-21
56954.0,VAC1017683_1.txt,0.0,são paulo,são paulo,2016-04-07
56955.0,VAC0878117_2.txt,1.0,paraná,ponta grossa,2015-01-29
56956.0,VAC0795122_1.txt,0.0,,,2014-12-09
56957.0,VAC0905887_1.txt,1.0,,,
56958.0,VAC0986948_1.txt,0.0,rio grande do norte,mossoró,2016-02-26
56959.0,VAC0541470_1.txt,1.0,,,2016-09-01
56960.0,VAC0618828_1.txt,0.0,,,2015-10-07
56961.0,VAC0917190_1.txt,0.0,,,
56962.0,VAC0982055_1.txt,0.0,paraná,campo mourão,
56963.0,VAC0300305_1.txt,0.0,,,2012-10-24
56964.0,VAC0609662_1.txt,0.0,são paulo,ourinhos,2014-11-10
56965.0,VAC0888144_1.txt,0.0,paraná,londrina,2015-06-16
56966.0,VAC0768707_1.txt,0.0,minas gerais,ipatinga,2015-07-14
56967.0,VAC0371920_1.txt,0.0,bahia,,2012-06-27
56968.0,VAC0814888_2.txt,0.0,,,
56969.0,VAC0856252_1.txt,1.0,amazonas,manaus,2014-05-07
56970.0,VAC0852744_1.txt,1.0,são paulo,rio claro,2015-11-03
56971.0,VAC0577712_1.txt,1.0,paraná,,
56972.0,VAC0603671_1.txt,0.0,maranhão,,2013-04-24
56973.0,VAC0955406_1.txt,1.0,paraná,,2015-09-06
56974.0,VAC1003761_1.txt,0.0,rio grande do norte,parnamirim,2016-05-25
56975.0,VAC0500851_1.txt,0.0,,,2014-08-27
56976.0,VAC0792049_1.txt,0.0,,,
56977.0,VAC0620427_1.txt,1.0,,,
56978.0,VAC0916215_1.txt,0.0,paraná,maringá,2015-03-20
56979.0,VAC0818718_1.txt,0.0,são paulo,ribeirão preto,2014-03-17
56980.0,VAC0973218_1.txt,1.0,bahia,,2015-10-09
56981.0,VAC0750834_1.txt,0.0,,,2015-06-22
56982.0,VAC0633062_1.txt,0.0,,,2014-07-31
56983.0,VAC0196455_1.txt,0.0,,,
56984.0,VAC0712583_1.txt,1.0,ceará,fortaleza,2014-04-15
56985.0,VAC1063112_1.txt,0.0,,,
56986.0,VAC0695086_1.txt,1.0,paraíba,campina grande,2014-05-05
56987.0,VAC0622483_1.txt,0.0,,,2015-06-03
56988.0,VAC0721582_1.txt,0.0,,,
56989.0,VAC0929578_1.txt,0.0,,,2015-06-15
56990.0,VAC0877038_1.txt,1.0,,,
56991.0,VAC1028490_2.txt,0.0,,,2017-06-22
56992.0,VAC0895430_1.txt,0.0,paraná,maringá,2015-01-15
56993.0,VAC1047789_1.txt,0.0,paraná,londrina,2016-08-29
56994.0,VAC0675834_2.txt,0.0,paraná,maringá,2014-08-28
56995.0,VAC0952390_1.txt,0.0,paraíba,,2015-08-03
56996.0,VAC0451852_1.txt,1.0,,,2015-02-02
56997.0,VAC0979920_1.txt,0.0,paraná,maringá,2016-02-04
56998.0,VAC0881426_1.txt,0.0,,,2014-12-15
56999.0,VAC0924023_1.txt,1.0,são paulo,são paulo,2014-11-12
57000.0,VAC0967835_1.txt,0.0,,,
57001.0,VAC1078905_1.txt,1.0,espírito santo,,
57002.0,VAC0848138_1.txt,0.0,paraná,curitiba,2015-02-19
57003.0,VAC1044852_2.txt,0.0,são paulo,auriflama,2017-03-20
57004.0,VAC0955135_1.txt,0.0,,,2015-12-04
57005.0,VAC0968139_1.txt,0.0,rio de janeiro,,
57006.0,VAC0476573_1.txt,0.0,paraná,maringá,2014-05-15
57007.0,VAC0640992_1.txt,0.0,,,
57008.0,VAC0897033_1.txt,1.0,são paulo,monte aprazível,2014-11-13
57009.0,VAC0792854_1.txt,1.0,paraná,curitiba,2014-10-15
57010.0,VAC0977354_3.txt,1.0,,,
57011.0,VAC0915153_1.txt,1.0,bahia,salvador,2015-03-04
57012.0,VAC1035104_1.txt,0.0,,,2016-09-06
57013.0,VAC0922308_1.txt,0.0,,,2015-03-02
57014.0,VAC0940993_1.txt,1.0,paraná,londrina,2015-08-17
57015.0,VAC0701113_1.txt,1.0,,,2015-03-04
57016.0,VAC0919124_1.txt,0.0,paraná,curitiba,
57017.0,VAC0832576_1.txt,0.0,paraná,maringá,2014-04-29
57018.0,VAC1061436_1.txt,0.0,bahia,,2017-05-09
57019.0,VAC1012929_1.txt,0.0,,,2016-07-27
57020.0,VAC1003539_1.txt,0.0,acre,,2016-03-29
57021.0,VAC0883241_1.txt,0.0,paraná,guarapuava,2014-10-21
57022.0,VAC0740671_1.txt,1.0,,,2016-05-05
57023.0,VAC0794359_1.txt,0.0,bahia,,2015-08-31
57024.0,VAC0887256_1.txt,0.0,,,2015-02-12
57025.0,VAC0957698_1.txt,0.0,paraná,matelândia,2015-07-20
57026.0,VAC0819673_1.txt,0.0,,,
57027.0,VAC0761097_1.txt,0.0,,,
57028.0,VAC0948240_1.txt,0.0,,,2015-06-24
57029.0,VAC0944337_1.txt,0.0,,,2015-11-06
57030.0,VAC0807449_1.txt,1.0,,,2015-03-02
57031.0,VAC0575752_1.txt,0.0,,,2014-01-15
57032.0,VAC0910669_1.txt,1.0,bahia,,2015-11-26
57033.0,VAC0201499_1.txt,1.0,paraná,curitiba,2015-06-30
57034.0,VAC1022172_1.txt,0.0,,,2016-06-07
57035.0,VAC0981398_1.txt,0.0,amapá,macapá,
57036.0,VAC0758287_2.txt,1.0,são paulo,poá,2015-01-27
57037.0,VAC0633273_1.txt,0.0,,,2014-11-10
57038.0,VAC0853344_1.txt,0.0,,,
57039.0,VAC0904591_1.txt,0.0,,,2016-05-05
57040.0,VAC0906995_1.txt,1.0,são paulo,tatuí,2015-03-18
57041.0,VAC0647848_1.txt,0.0,rio grande do norte,,2014-03-12
57042.0,VAC1019906_1.txt,0.0,paraná,maringá,
57043.0,VAC0685618_1.txt,0.0,são paulo,jales,2017-03-16
57044.0,VAC0934590_1.txt,1.0,,,
57045.0,VAC0704863_1.txt,0.0,são paulo,ribeirão preto,2015-06-01
57046.0,VAC1007924_1.txt,0.0,,,2016-05-19
57047.0,VAC0731323_1.txt,1.0,paraná,londrina,2016-06-02
57048.0,VAC0723864_1.txt,1.0,goiás,goiânia,2015-09-08
,,,,,
57050.0,VAC1038785_1.txt,0.0,paraná,londrina,2017-06-06
57051.0,VAC0281275_1.txt,0.0,,,
57052.0,VAC0940758_1.txt,0.0,bahia,,2015-04-30
57053.0,VAC0912140_1.txt,1.0,são paulo,são paulo,2015-06-26
57054.0,VAC0879836_1.txt,0.0,bahia,,2014-10-31
57055.0,VAC0755601_1.txt,0.0,santa catarina,jaraguá do sul,2015-03-06
57056.0,VAC0972319_1.txt,1.0,,,2016-01-27
57057.0,VAC0607188_1.txt,0.0,,,2013-07-12
57058.0,VAC1002333_1.txt,1.0,são paulo,ribeirão preto,2016-07-08
57059.0,VAC1016003_1.txt,1.0,rio de janeiro,volta redonda,2016-06-06
57060.0,VAC0924234_1.txt,1.0,,,2016-05-25
57061.0,VAC0961675_1.txt,0.0,paraná,londrina,2015-05-15
57062.0,VAC0903568_1.txt,0.0,rio grande do norte,santa cruz,2015-12-17
57063.0,VAC0971455_1.txt,1.0,,,
57064.0,VAC0878611_1.txt,1.0,rio de janeiro,rio de janeiro,2014-12-12
57065.0,VAC1005474_1.txt,1.0,rio de janeiro,,
57066.0,VAC1012769_1.txt,0.0,paraná,londrina,2016-03-28
57067.0,VAC0662906_1.txt,1.0,,,
57068.0,VAC0937775_1.txt,0.0,paraná,maringá,
57069.0,VAC0821454_1.txt,1.0,,,2017-04-12
57070.0,VAC0924947_1.txt,0.0,são paulo,piracicaba,2015-05-04
57071.0,VAC0977822_1.txt,0.0,santa catarina,lages,2014-10-23
57072.0,VAC1009440_1.txt,0.0,são paulo,,2016-03-23
57073.0,VAC0956982_1.txt,1.0,,,2015-08-20
57074.0,VAC0899595_1.txt,1.0,rio de janeiro,duque de caxias,
57075.0,VAC0947987_1.txt,0.0,goiás,goiânia,2015-01-30
57076.0,VAC0987105_1.txt,1.0,pará,ulianópolis,2017-03-14
57077.0,VAC0935038_1.txt,0.0,,,
57078.0,VAC0587267_1.txt,0.0,bahia,salvador,2013-09-27
57079.0,VAC0484788_1.txt,0.0,bahia,,2010-08-02
57080.0,VAC0949598_1.txt,0.0,são paulo,general salgado,2015-06-09
57081.0,VAC0759947_1.txt,0.0,,,
57082.0,VAC0928940_2.txt,0.0,são paulo,sertãozinho,2015-03-18
57083.0,VAC0961830_1.txt,1.0,bahia,,2016-12-01
57084.0,VAC0710007_1.txt,0.0,são paulo,sertãozinho,2014-10-21
57085.0,VAC1041967_1.txt,0.0,mato grosso do sul,campo grande,2016-09-20
57086.0,VAC1003213_1.txt,0.0,bahia,,
57087.0,VAC1010927_1.txt,0.0,paraná,londrina,2016-04-29
57088.0,VAC0875554_1.txt,0.0,,,
57089.0,VAC1002398_1.txt,0.0,,,2016-03-22
57090.0,VAC0948138_2.txt,0.0,paraná,guarapuava,2015-07-23
57091.0,VAC0943287_1.txt,0.0,,,
57092.0,VAC1030316_1.txt,1.0,são paulo,são paulo,2016-06-07
57093.0,VAC0825929_1.txt,0.0,são paulo,franca,2014-12-18
57094.0,VAC0571100_1.txt,0.0,,,2015-08-27
57095.0,VAC0721106_1.txt,0.0,rio grande do norte,santa cruz,2012-04-07
57096.0,VAC0984395_1.txt,0.0,mato grosso,,
57097.0,VAC0925415_1.txt,1.0,são paulo,são paulo,2015-10-26
57098.0,VAC1000404_1.txt,1.0,,,2016-08-24
57099.0,VAC0565956_1.txt,0.0,espírito santo,,
57100.0,VAC0817996_1.txt,1.0,rio de janeiro,,2015-05-15
57101.0,VAC0961049_1.txt,0.0,,,
57102.0,VAC0916662_1.txt,1.0,,,2015-03-03
57103.0,VAC0912336_1.txt,0.0,,,2015-02-09
57104.0,VAC0778077_1.txt,0.0,,,
57105.0,VAC0743320_1.txt,1.0,rio grande do norte,caicó,2011-05-05
57106.0,VAC0837638_1.txt,0.0,,,2016-10-11
57107.0,VAC0199804_1.txt,0.0,,,2014-07-16
57108.0,VAC0971237_1.txt,0.0,são paulo,,2016-03-10
57109.0,VAC0974773_1.txt,0.0,paraná,londrina,2015-11-27
57110.0,VAC0865484_1.txt,1.0,são paulo,sorocaba,2015-03-10
57111.0,VAC0960151_1.txt,0.0,amapá,macapá,
57112.0,VAC0907953_1.txt,0.0,minas gerais,,
57113.0,VAC0732725_2.txt,0.0,paraná,curitiba,2014-10-06
57114.0,VAC0586574_1.txt,0.0,,,
57115.0,VAC0916788_1.txt,1.0,,,2015-08-27
57116.0,VAC0881231_1.txt,1.0,,,2015-11-17
57117.0,VAC1032468_1.txt,1.0,,,
57118.0,VAC0103685_1.txt,1.0,bahia,,2016-12-04
57119.0,VAC0356914_1.txt,1.0,,,2015-05-13
57120.0,VAC0617206_1.txt,0.0,,,
57121.0,VAC0933172_1.txt,1.0,mato grosso do sul,rio verde de mato grosso,2015-09-16
57122.0,VAC1046732_1.txt,1.0,,,2016-09-14
57123.0,VAC0974630_1.txt,0.0,,,2017-02-16
57124.0,VAC0716351_1.txt,0.0,,,
57125.0,VAC1020814_1.txt,1.0,são paulo,são paulo,2016-08-22
57126.0,VAC0960896_1.txt,0.0,paraná,londrina,2015-11-08
57127.0,VAC0663861_1.txt,0.0,,,2014-05-14
57128.0,VAC0462448_1.txt,0.0,são paulo,caraguatatuba,2015-04-27
57129.0,VAC0979250_1.txt,0.0,,,2016-01-28
57130.0,VAC0571332_1.txt,0.0,paraná,londrina,2013-01-07
57131.0,VAC0770572_1.txt,0.0,bahia,,2014-02-20
57132.0,VAC0755815_1.txt,0.0,santa catarina,sombrio,2016-05-31
57133.0,VAC1052330_1.txt,1.0,paraná,guarapuava,
57134.0,VAC0900963_1.txt,0.0,santa catarina,papanduva,2015-05-31
57135.0,VAC0891460_1.txt,0.0,bahia,,
57136.0,VAC0541064_1.txt,0.0,,,2013-04-22
57137.0,VAC0866308_1.txt,0.0,minas gerais,patos de minas,2015-04-07
57138.0,VAC0955823_1.txt,0.0,,,2015-07-10
57139.0,VAC1030085_2.txt,0.0,rio de janeiro,,
57140.0,VAC0591593_1.txt,0.0,rio de janeiro,,
57141.0,VAC0865546_1.txt,0.0,,,2015-03-20
57142.0,VAC0879846_1.txt,0.0,são paulo,marília,2014-10-30
57143.0,VAC0631755_1.txt,0.0,,,2014-04-23
57144.0,VAC0672385_1.txt,0.0,,,
57145.0,VAC0720196_2.txt,0.0,,,
57146.0,VAC0931875_1.txt,1.0,paraná,maringá,2015-06-24
57147.0,VAC0931520_1.txt,0.0,,,2015-10-28
57148.0,VAC0731738_1.txt,1.0,rio grande do sul,pelotas,
57149.0,VAC0988884_1.txt,0.0,são paulo,matão,2016-01-18
57150.0,VAC0622858_1.txt,0.0,são paulo,ourinhos,2014-11-11
57151.0,VAC0652570_1.txt,0.0,são paulo,pompéia,2015-02-18
57152.0,VAC1083478_1.txt,0.0,são paulo,bauru,2016-12-05
57153.0,VAC0583280_1.txt,0.0,,,
57154.0,VAC0827546_1.txt,0.0,paraná,cascavel,
57155.0,VAC0915490_1.txt,0.0,,,
57156.0,VAC0972395_1.txt,0.0,são paulo,santa fé do sul,2015-09-23
57157.0,VAC0945082_1.txt,1.0,bahia,,2016-10-24
57158.0,VAC1099335_1.txt,0.0,paraná,londrina,
57159.0,VAC1069963_1.txt,0.0,paraná,londrina,2017-02-10
57160.0,VAC0991328_1.txt,1.0,,,2016-07-29
57161.0,VAC0975592_1.txt,0.0,minas gerais,betim,2017-02-08
57162.0,VAC1001324_1.txt,0.0,paraná,terra boa,2016-02-17
57163.0,VAC0978782_1.txt,0.0,,,
57164.0,VAC0900186_1.txt,0.0,,,
57165.0,VAC0979434_1.txt,1.0,são paulo,são paulo,2016-07-22
57166.0,VAC0941491_1.txt,0.0,são paulo,araraquara,2015-06-15
57167.0,VAC0967795_1.txt,0.0,,,
57168.0,VAC0815617_1.txt,0.0,,,
57169.0,VAC0964186_1.txt,1.0,são paulo,são paulo,2014-11-18
57170.0,VAC0646875_1.txt,0.0,,,2016-08-23
57171.0,VAC0949167_1.txt,0.0,são paulo,são paulo,2015-06-24
57172.0,VAC1010764_1.txt,0.0,,,
57173.0,VAC0942804_1.txt,0.0,,,2012-05-08
57174.0,VAC0912663_1.txt,1.0,santa catarina,lages,2015-03-11
57175.0,VAC1017241_1.txt,0.0,,,2016-04-20
57176.0,VAC0908173_1.txt,0.0,,,2015-10-21
57177.0,VAC0837720_2.txt,1.0,paraná,curitiba,
57178.0,VAC0199063_1.txt,0.0,,,2015-09-22
57179.0,VAC0902466_2.txt,0.0,paraná,campina grande do sul,
57180.0,VAC0907336_1.txt,1.0,paraná,guarapuava,2015-01-21
57181.0,VAC0998967_1.txt,0.0,paraná,,2016-01-25
57182.0,VAC0986759_1.txt,0.0,são paulo,são paulo,2015-11-19
57183.0,VAC0642491_1.txt,1.0,tocantins,,2015-11-19
57184.0,VAC0904319_1.txt,1.0,rio de janeiro,são gonçalo,2014-11-05
57185.0,VAC0911866_1.txt,0.0,,,2015-05-12
57186.0,VAC0896315_1.txt,1.0,,,
57187.0,VAC0914734_1.txt,0.0,são paulo,são josé dos campos,2015-08-21
57188.0,VAC0576844_1.txt,0.0,,,
57189.0,VAC0595893_1.txt,0.0,mato grosso do sul,dourados,2014-05-05
57190.0,VAC0985743_1.txt,0.0,,,
57191.0,VAC1049577_1.txt,0.0,rio de janeiro,nova iguaçu,
57192.0,VAC0973302_1.txt,1.0,santa catarina,são josé,2015-08-06
57193.0,VAC0963407_1.txt,0.0,paraná,são mateus do sul,2016-01-23
57194.0,VAC0832521_2.txt,0.0,,,
57195.0,VAC0752117_1.txt,0.0,,,
57196.0,VAC0880854_1.txt,1.0,rio grande do norte,,2016-09-13
57197.0,VAC1056710_1.txt,0.0,,,
57198.0,VAC1033377_1.txt,0.0,acre,,2016-06-20
57199.0,VAC0968590_2.txt,0.0,rio de janeiro,,
57200.0,VAC0835314_2.txt,0.0,são paulo,são paulo,2015-11-09
57201.0,VAC0941578_1.txt,1.0,rio de janeiro,,
,,,,,
57203.0,VAC0948254_1.txt,0.0,são paulo,santo andré,2015-11-30
57204.0,VAC1048236_1.txt,0.0,,,
57205.0,VAC0917017_1.txt,1.0,são paulo,são paulo,2014-10-30
57206.0,VAC0337296_1.txt,0.0,minas gerais,,
57207.0,VAC0521541_1.txt,0.0,paraná,curitiba,2014-08-05
57208.0,VAC0555119_1.txt,0.0,,,2013-11-04
57209.0,VAC0849559_2.txt,0.0,,,
57210.0,VAC0982140_1.txt,0.0,paraná,campo mourão,
57211.0,VAC0588527_1.txt,0.0,,,2016-11-16
57212.0,VAC0949987_1.txt,0.0,,,2015-06-18
57213.0,VAC0935036_1.txt,0.0,acre,,2015-05-12
57214.0,VAC0980572_1.txt,0.0,,,2015-11-06
57215.0,VAC0600465_1.txt,0.0,,,2014-01-22
57216.0,VAC0024213_1.txt,1.0,,,2008-10-23
57217.0,VAC0869490_1.txt,0.0,,,
57218.0,VAC0972794_2.txt,0.0,,,
57219.0,VAC0880516_1.txt,0.0,minas gerais,uberaba,2015-04-22
57220.0,VAC0967294_1.txt,0.0,são paulo,são josé do rio preto,2015-11-19
57221.0,VAC0855230_1.txt,0.0,,,2016-04-26
57222.0,VAC1003598_1.txt,0.0,rio de janeiro,,
57223.0,VAC0889889_1.txt,0.0,,,2015-02-16
57224.0,VAC0947784_1.txt,1.0,,,
57225.0,VAC0660022_1.txt,0.0,rondônia,,
57226.0,VAC0806508_2.txt,0.0,são paulo,santos,2016-10-11
57227.0,VAC0993837_1.txt,0.0,paraná,curitiba,
57228.0,VAC0834651_1.txt,0.0,paraná,maringá,2014-10-23
57229.0,VAC0668638_1.txt,0.0,,,
57230.0,VAC0926800_1.txt,1.0,são paulo,são paulo,2015-07-21
57231.0,VAC0808176_1.txt,1.0,santa catarina,mafra,2015-01-08
57232.0,VAC0642415_1.txt,0.0,maranhão,,2013-04-08
57233.0,VAC0945747_1.txt,0.0,maranhão,,2015-08-25
57234.0,VAC1012128_1.txt,0.0,são paulo,guaratinguetá,2016-08-19
57235.0,VAC0912810_1.txt,1.0,paraná,guarapuava,2015-01-15
57236.0,VAC0704714_1.txt,0.0,paraná,curitiba,
57237.0,VAC0461242_1.txt,0.0,,,
57238.0,VAC0854249_1.txt,0.0,rio grande do sul,santana do livramento,2014-08-15
57239.0,VAC1060292_1.txt,0.0,minas gerais,belo horizonte,2017-03-27
57240.0,VAC1040890_1.txt,0.0,santa catarina,laguna,2016-03-10
57241.0,VAC0968924_1.txt,0.0,santa catarina,meleiro,2017-05-24
57242.0,VAC0942980_1.txt,1.0,,,2016-02-25
57243.0,VAC0895327_1.txt,0.0,são paulo,são paulo,2014-10-22
57244.0,VAC1016880_1.txt,0.0,minas gerais,,2016-05-11
57245.0,VAC0920027_1.txt,0.0,,,2016-09-30
57246.0,VAC0894043_1.txt,0.0,bahia,,
57247.0,VAC0878230_1.txt,0.0,são paulo,santa cruz do rio pardo,2015-06-25
57248.0,VAC0942951_1.txt,1.0,,,2016-07-21
57249.0,VAC0317700_1.txt,0.0,,,2014-08-29
57250.0,VAC0164273_1.txt,0.0,,,
57251.0,VAC0954664_2.txt,0.0,,,2010-08-02
57252.0,VAC0761816_1.txt,0.0,,,
57253.0,VAC0577199_1.txt,0.0,santa catarina,armazém,2015-09-22
57254.0,VAC0892329_1.txt,0.0,rio grande do norte,,2015-05-11
57255.0,VAC1013601_1.txt,0.0,,,
57256.0,VAC0226501_1.txt,0.0,,,2015-12-11
57257.0,VAC0583459_1.txt,1.0,,,
57258.0,VAC0864868_2.txt,0.0,,,2012-04-09
57259.0,VAC0929430_1.txt,0.0,paraná,cascavel,2015-10-28
57260.0,VAC0978326_1.txt,0.0,paraná,francisco beltrão,2016-03-02
57261.0,VAC0927692_1.txt,0.0,,,2015-04-26
57262.0,VAC0916841_2.txt,0.0,,,2015-03-10
57263.0,VAC0993174_1.txt,0.0,paraná,foz do iguaçu,2016-04-10
57264.0,VAC0801121_1.txt,1.0,são paulo,santos,2014-03-17
57265.0,VAC0573569_1.txt,0.0,paraná,mandaguari,2013-02-25
57266.0,VAC0242750_1.txt,0.0,amazonas,manaus,2011-05-04
57267.0,VAC0400814_1.txt,0.0,santa catarina,concórdia,2015-09-01
57268.0,VAC0432557_1.txt,0.0,santa catarina,palhoça,2015-03-30
57269.0,VAC0959864_1.txt,0.0,minas gerais,lavras,2015-08-17
57270.0,VAC0991256_1.txt,0.0,,,2016-02-11
57271.0,VAC0888773_1.txt,0.0,bahia,jacobina,2008-01-26
57272.0,VAC0769190_1.txt,0.0,acre,rio branco,2014-08-27
57273.0,VAC0657160_1.txt,0.0,são paulo,franca,2015-09-21
57274.0,VAC0561469_1.txt,0.0,minas gerais,,2014-11-05
57275.0,VAC0957805_1.txt,0.0,,,2015-07-06
57276.0,VAC0939270_1.txt,0.0,são paulo,araçatuba,2015-05-28
57277.0,VAC0885986_1.txt,0.0,paraíba,joão pessoa,2016-10-05
57278.0,VAC0926215_1.txt,1.0,bahia,salvador,2015-04-13
57279.0,VAC1074517_1.txt,0.0,,,2017-03-06
,,,,,
57281.0,VAC0864871_1.txt,0.0,ceará,fortaleza,2016-03-04
57282.0,VAC0909395_1.txt,0.0,são paulo,ribeirão preto,2015-03-31
57283.0,VAC0533786_1.txt,1.0,paraná,londrina,2012-10-01
57284.0,VAC0877844_1.txt,0.0,paraná,maringá,
57285.0,VAC0913085_2.txt,0.0,,,2017-03-01
57286.0,VAC0842254_1.txt,0.0,paraná,matinhos,2014-12-13
57287.0,VAC0654764_1.txt,0.0,,,
57288.0,VAC0947711_1.txt,0.0,,,
57289.0,VAC0683265_1.txt,0.0,paraná,londrina,2013-06-04
57290.0,VAC0961623_1.txt,0.0,são paulo,araraquara,2016-04-14
57291.0,VAC0812214_2.txt,0.0,paraná,curitiba,
57292.0,VAC0978941_1.txt,1.0,,,2016-10-31
57293.0,VAC0683737_1.txt,1.0,,,2015-04-20
57294.0,VAC0994686_1.txt,0.0,santa catarina,lages,2016-05-13
57295.0,VAC0921420_1.txt,1.0,,,2015-03-23
57296.0,VAC0917136_1.txt,0.0,,,2015-05-25
57297.0,VAC0985323_1.txt,0.0,,,
57298.0,VAC0727518_1.txt,0.0,espírito santo,,
57299.0,VAC0916136_1.txt,1.0,,,2015-01-07
57300.0,VAC0908407_1.txt,1.0,mato grosso do sul,aquidauana,2015-02-24
57301.0,VAC0841529_1.txt,0.0,são paulo,pirassununga,2014-07-28
57302.0,VAC0457050_1.txt,0.0,,,2015-04-30
57303.0,VAC0900653_1.txt,0.0,amapá,macapá,
57304.0,VAC0788614_1.txt,1.0,rio de janeiro,niterói,2015-05-25
57305.0,VAC0925475_1.txt,1.0,bahia,,2016-01-29
57306.0,VAC0947197_1.txt,0.0,santa catarina,joinville,2015-07-06
57307.0,VAC0906768_1.txt,0.0,,,
57308.0,VAC0426036_1.txt,1.0,,,2014-07-29
57309.0,VAC1017391_1.txt,1.0,rio de janeiro,itaocara,
57310.0,VAC0933564_1.txt,0.0,,,
57311.0,VAC0960453_1.txt,0.0,rio de janeiro,niterói,
57312.0,VAC1062132_1.txt,0.0,são paulo,mauá,2016-11-30
57313.0,VAC0852298_1.txt,0.0,paraná,,2014-11-03
57314.0,VAC0465176_1.txt,0.0,,,2012-10-31
57315.0,VAC0979353_1.txt,1.0,,,2015-12-10
57316.0,VAC1004912_1.txt,0.0,paraná,londrina,2017-01-10
57317.0,VAC0916885_1.txt,0.0,são paulo,piracicaba,2015-05-04
57318.0,VAC1006281_1.txt,0.0,,,2016-05-25
57319.0,VAC0987181_1.txt,0.0,,,2016-03-14
57320.0,VAC0918077_1.txt,0.0,santa catarina,caçador,2015-04-21
57321.0,VAC0849467_1.txt,1.0,são paulo,taboão da serra,2015-05-11
57322.0,VAC0947668_1.txt,0.0,minas gerais,belo horizonte,2015-09-18
57323.0,VAC0057737_1.txt,0.0,,,2010-08-03
57324.0,VAC0714904_1.txt,1.0,,,2015-04-22
57325.0,VAC0880302_1.txt,0.0,,,
57326.0,VAC0727330_1.txt,0.0,são paulo,são paulo,2016-02-01
57327.0,VAC0619336_1.txt,0.0,santa catarina,ibirama,2015-04-20
57328.0,VAC0977829_1.txt,1.0,são paulo,aparecida,2016-05-13
57329.0,VAC0914314_1.txt,0.0,,,2015-06-23
57330.0,VAC1038087_1.txt,0.0,,,2016-08-16
57331.0,VAC0734598_1.txt,0.0,paraná,londrina,2014-04-22
57332.0,VAC0167979_1.txt,0.0,,,
57333.0,VAC0591593_2.txt,0.0,rio de janeiro,,
57334.0,VAC0941431_1.txt,0.0,são paulo,franca,2015-06-25
57335.0,VAC0907355_1.txt,0.0,,,2015-09-30
57336.0,VAC0548360_1.txt,1.0,,,
57337.0,VAC0967356_2.txt,0.0,paraná,guarapuava,2015-08-28
57338.0,VAC1003923_1.txt,0.0,paraná,cascavel,
57339.0,VAC0553912_1.txt,1.0,,,2014-07-14
57340.0,VAC0799258_1.txt,0.0,,,
57341.0,VAC0945698_1.txt,0.0,,,2015-07-15
57342.0,VAC0912720_1.txt,0.0,paraíba,campina grande,2011-01-24
57343.0,VAC0946960_1.txt,1.0,,,2015-12-02
57344.0,VAC0914044_1.txt,0.0,,,2015-02-06
57345.0,VAC0864514_1.txt,0.0,mato grosso do sul,,2015-05-10
57346.0,VAC0963604_1.txt,0.0,,,2015-08-10
57347.0,VAC0772799_1.txt,0.0,acre,rio branco,2014-04-15
57348.0,VAC0376780_1.txt,0.0,,,2012-05-30
57349.0,VAC0399469_1.txt,1.0,,,2015-03-11
57350.0,VAC0661821_1.txt,0.0,são paulo,indaiatuba,2015-05-29
57351.0,VAC0753989_1.txt,1.0,rio grande do norte,,2015-03-04
57352.0,VAC0601954_1.txt,0.0,minas gerais,,
57353.0,VAC0939165_2.txt,1.0,,,
57354.0,VAC0519822_1.txt,0.0,,,
57355.0,VAC1048814_1.txt,0.0,,,2017-07-20
57356.0,VAC0867341_1.txt,1.0,,,2015-02-02
57357.0,VAC1056451_1.txt,0.0,paraná,londrina,2016-09-29
57358.0,VAC0810429_1.txt,0.0,são paulo,franca,2014-09-17
57359.0,VAC1042154_1.txt,0.0,,,2017-05-24
57360.0,VAC0985520_1.txt,0.0,bahia,,
57361.0,VAC1030619_1.txt,0.0,são paulo,araraquara,2016-07-04
57362.0,VAC0889767_1.txt,1.0,rio grande do norte,caicó,2015-02-19
